city,Date,Population Density,Household Density,Open Forest,Moderate Dense Forest,Very Dense Forest,AT_avg,CO_avg,NH3_avg,NO_avg,NO2_avg,NOx_avg,Ozone_avg,PM2.5_avg,PM10_avg,RH_avg,SO2_avg,SR_avg,Temp_avg,WS_avg,Confirmed,Recovered,Deceased
kolkata,2021-04-02,24306,5197,0.54,0,0,29.488,0.461,17.829,8.834,18.78,27.57,48.017,50.161,131.899,71.27,7.98,141.231,29.915,0.846,134475,128492,3126
kolkata,2021-04-03,24306,5197,0.54,0,0,29.73,0.55,18.781,8.935,19.587,28.474,46.009,51.144,123.594,71.447,7.694,151.499,30.165,0.791,135003,128680,3128
kolkata,2021-04-04,24306,5197,0.54,0,0,29.186,0.457,18.014,9.165,19.209,28.331,57.987,43.373,122.549,62.993,7.863,143.931,29.535,0.804,135637,128907,3130
kolkata,2021-04-05,24306,5197,0.54,0,0,27.646,0.549,17.561,11.044,26.426,37.441,51.501,47.407,94.353,63.689,10.216,162.299,27.9,0.589,136243,129126,3131
kolkata,2021-04-06,24306,5197,0.54,0,0,28.434,0.501,17.138,11.485,20.236,31.69,45.58,43.694,99.501,69.609,10.21,172.151,28.695,0.86,136825,129353,3134
kolkata,2021-04-07,24306,5197,0.54,0,0,28.486,0.479,17.088,10.725,16.529,27.191,40.203,37.126,92.117,76.874,6.564,163.229,28.56,1.194,137547,129617,3137
kolkata,2021-04-08,24306,5197,0.54,0,0,28.66,0.591,16.501,9.745,16.319,26.023,33.511,37.716,89.436,80.043,6.533,146.53,28.795,1.193,138263,129900,3140
kolkata,2021-04-09,24306,5197,0.54,0,0,28.918,0.657,16.419,9.196,17.063,26.183,38.924,38.747,81.816,76.951,7.979,126.593,29.085,1.004,139250,130206,3146
kolkata,2021-04-10,24306,5197,0.54,0,0,29.126,0.746,15.962,9.092,16.839,25.887,46.45,45.573,95.289,77,9.311,126.45,29.625,0.981,140247,130584,3150
kolkata,2021-04-11,24306,5197,0.54,0,0,29.614,0.607,17.051,9.046,17.077,26.064,49.296,36.61,82.81,64.334,12.589,173.014,30.035,1,141356,131053,3153
kolkata,2021-04-12,24306,5197,0.54,0,0,29.912,0.64,17.705,9.381,18.926,28.257,45.876,41.343,89.75,67.983,16.336,152.067,30.225,0.573,142471,131574,3157
kolkata,2021-04-13,24306,5197,0.54,0,0,29.764,0.701,15.454,9.498,16.344,25.797,35.369,33.896,73.591,73.516,10.596,159.679,30.085,0.846,143742,132168,3168
kolkata,2021-04-14,24306,5197,0.54,0,0,30.178,0.661,15.209,9.482,15.292,24.726,35.2,31.827,71.633,72.389,8.716,178.769,30.29,0.901,145343,132788,3175
kolkata,2021-04-15,24306,5197,0.54,0,0,30.086,0.71,15.052,9.538,15.853,25.351,40.323,38.574,76.469,71.974,11.164,139.867,30.2,0.853,146958,133441,3182
kolkata,2021-04-16,24306,5197,0.54,0,0,29.468,0.696,15.988,9.285,17.806,27.043,52.951,41.189,92.597,70.514,13.334,95.55,30.005,0.673,148802,134120,3191
kolkata,2021-04-17,24306,5197,0.54,0,0,28.602,0.577,15.328,10.302,16.063,26.294,43.781,23.797,67.556,71.299,8.806,171.001,28.74,0.95,150800,134957,3201
kolkata,2021-04-18,24306,5197,0.54,0,0,28.498,0.563,14.377,10.392,16.002,26.354,42.446,21.987,47.434,73.047,10.439,151.096,28.46,0.736,152997,136018,3206
kolkata,2021-04-19,24306,5197,0.54,0,0,29.936,0.514,14.541,8.966,17.713,26.644,60.184,33.481,69.566,59.326,11.087,189.793,30.565,0.717,155208,137210,3218
kolkata,2021-04-20,24306,5197,0.54,0,0,30.164,0.72,17.301,9.289,14.95,24.184,34.809,29.599,64.707,76.931,6.56,178.547,30.535,0.947,157442,138419,3231
kolkata,2021-04-21,24306,5197,0.54,0,0,29.84,0.719,15.289,8.942,16.233,25.127,38.754,31.016,67.6,76.93,8.126,172.391,30.51,1.007,160010,139912,3244
kolkata,2021-04-22,24306,5197,0.54,0,0,27.348,0.899,15.732,9.955,24.922,34.83,44.263,42.521,83.259,80.904,10.75,90.196,27.025,0.477,162656,141620,3258
kolkata,2021-04-23,24306,5197,0.54,0,0,29.426,1.013,19.313,21.986,39.147,61.134,44.201,66.929,132.041,57.494,12.92,173.827,29.67,0.417,165486,143365,3275
kolkata,2021-04-24,24306,5197,0.54,0,0,30.852,0.7,15.371,9.44,23.087,32.526,58.521,59.937,119.619,55.553,13.599,191.174,31.605,0.523,168456,145288,3295
kolkata,2021-04-25,24306,5197,0.54,0,0,31.148,0.624,15.951,6.55,16.853,23.403,52.906,46.456,92.763,59.89,13.043,182.316,32.355,0.804,172230,147392,3313
kolkata,2021-04-26,24306,5197,0.54,0,0,30.844,0.654,15.964,6.941,15.321,22.263,50.91,40.846,88.006,63.843,12.091,171.556,31.685,0.88,176103,149915,3339
kolkata,2021-04-27,24306,5197,0.54,0,0,30.5,0.8,15.284,6.469,15.279,21.75,43.649,38.281,85.051,74.989,9.863,174.609,31.295,0.753,179811,152596,3363
kolkata,2021-04-28,24306,5197,0.54,0,0,30.258,0.763,16.453,8.456,13.281,21.167,32.541,35.474,79.806,78.05,8.187,166.376,30.44,0.863,183632,155538,3385
kolkata,2021-04-29,24306,5197,0.54,0,0,30.396,0.7,15.76,7.304,16.169,23.323,40.23,35.28,83.013,62.461,9.879,180.471,30.575,0.867,187533,158631,3408
kolkata,2021-04-30,24306,5197,0.54,0,0,29.878,0.606,15.163,7.23,15.127,22.359,39.303,36.699,90.24,63.99,9.959,176.729,30.355,1.02,191457,162094,3436
kolkata,2021-05-01,24306,5197,0.54,0,0,29.824,0.499,14.786,7.074,16.329,23.406,64.383,34.674,72.157,53.903,12.51,175.981,30.095,0.76,195342,165678,3455
kolkata,2021-05-02,24306,5197,0.54,0,0,28.456,0.69,14.247,7.471,15.92,23.389,38.814,30.144,71.666,75.82,9.427,149.031,28.355,0.894,199277,169539,3478
kolkata,2021-05-03,24306,5197,0.54,0,0,28.194,0.549,14.677,7.049,18.033,25.077,59.677,27.89,53.75,66.546,13.676,174.813,27.97,0.727,203267,173376,3499
kolkata,2021-05-04,24306,5197,0.54,0,0,25.852,0.801,14.487,7.007,20.366,27.363,42.789,26.14,50.933,86.29,7.831,125.43,25.005,0.597,207181,177279,3530
kolkata,2021-05-05,24306,5197,0.54,0,0,27.21,0.727,14.874,6.719,17.14,23.856,41.396,22.626,46.683,79.739,7.943,141.104,26.41,0.701,211154,181197,3555
kolkata,2021-05-06,24306,5197,0.54,0,0,28.158,0.577,15.549,6.937,17.477,24.42,38.356,25.82,40.311,73.373,10.996,180.963,27.875,0.676,215041,185184,3588
kolkata,2021-05-07,24306,5197,0.54,0,0,28.412,0.551,15.193,7.166,17.32,24.484,33.601,25.587,45.787,73.474,8.957,179.131,28.49,0.619,218956,189167,3616
kolkata,2021-05-08,24306,5197,0.54,0,0,29.43,0.526,15.16,7.36,17.626,24.981,36.901,33.108,58.001,71.009,9.033,182.184,29.695,0.584,222917,193150,3650
kolkata,2021-05-09,24306,5197,0.54,0,0,27.722,0.323,15.114,6.796,14.906,21.694,25.936,24.056,37.28,85.093,7.063,142.129,27.535,0.674,226883,197000,3678
kolkata,2021-05-10,24306,5197,0.54,0,0,28.068,0.37,15.359,7.301,16.341,23.641,29.717,29.294,45.241,82.9,7.849,177.169,27.82,0.643,230831,200861,3712
kolkata,2021-05-11,24306,5197,0.54,0,0,26.718,0.34,15.476,7.243,14.9,22.14,30.246,22.163,33.917,92.116,6.547,117.073,25.86,0.973,234804,204774,3749
kolkata,2021-05-12,24306,5197,0.54,0,0,26.86,0.414,15.759,7.07,17.746,24.813,36.777,29.768,46.727,86.679,7.231,190.93,26.62,0.597,238793,208700,3793
kolkata,2021-05-13,24306,5197,0.54,0,0,27.01,0.461,15.263,7.981,21.373,29.364,35.844,30.12,51.547,84.227,17.88,135.283,27.65,0.461,242717,212683,3832
kolkata,2021-05-14,24306,5197,0.54,0,0,29.292,0.42,15.06,7.271,17.747,25.02,47.117,35.453,58.839,75.487,8.854,193.344,30.515,0.72,246672,216612,3866
kolkata,2021-05-15,24306,5197,0.54,0,0,30.344,0.283,14.43,6.891,14.563,21.454,28.484,30.171,64.9,82.637,6.946,185.594,30.94,1.127,250623,220420,3896
kolkata,2021-05-16,24306,5197,0.54,0,0,30.452,0.219,13.846,6.623,12.249,18.873,21.093,19.308,32.334,82.146,6.77,192.829,30.88,1.017,254074,224231,3929
kolkata,2021-05-17,24306,5197,0.54,0,0,30.982,0.25,13.69,6.586,11.739,18.327,24.109,20.417,30.863,78.349,6.839,224.477,31.56,0.949,257973,227981,3966
kolkata,2021-05-18,24306,5197,0.54,0,0,30.848,0.271,14.194,6.533,11.509,18.031,27.254,21.17,33.799,78.723,6.317,239.76,31.25,0.947,261758,231755,4004
kolkata,2021-05-19,24306,5197,0.54,0,0,30.512,0.299,14.976,6.589,12.344,18.924,25.313,23.053,36.184,80.069,6.353,187.006,30.975,0.784,265376,235541,4035
kolkata,2021-05-20,24306,5197,0.54,0,0,30.808,0.25,15.564,6.503,10.907,17.411,20.866,21.004,34.62,76.824,6.423,198.38,31.46,0.993,268837,239274,4071
kolkata,2021-05-21,24306,5197,0.54,0,0,30.798,0.267,16.797,6.673,11.247,17.914,23.137,23.067,35.526,73.337,7.089,217.696,31.5,0.91,272397,242962,4104
kolkata,2021-05-22,24306,5197,0.54,0,0,30.508,0.326,16.24,6.809,12.53,19.28,27.574,29.634,47.083,78.654,5.771,178.333,31.185,0.596,275677,246644,4145
kolkata,2021-05-23,24306,5197,0.54,0,0,31.382,0.434,16.091,6.837,14.019,20.851,40.186,36.144,60.857,73.321,5.751,165.274,32.11,0.5,278733,250341,4191
kolkata,2021-05-24,24306,5197,0.54,0,0,27.952,0.43,15.671,6.98,15.607,22.584,33.747,32.996,51.593,90.947,5.617,117.33,28.27,0.811,281854,254012,4226
kolkata,2021-05-25,24306,5197,0.54,0,0,27.524,0.334,15.844,6.544,12.25,18.794,30.09,20.443,29.787,93.927,6.306,94.021,27.04,2.724,284833,257653,4259
kolkata,2021-05-26,24306,5197,0.54,0,0,27.146,0.326,16.309,6.221,9.68,15.904,43.354,21.593,33.229,94.799,6.374,90.384,26.67,4.456,287211,261372,4289
kolkata,2021-05-27,24306,5197,0.54,0,0,27.362,0.337,15.546,6.37,10.606,16.943,37.311,24.533,41.774,96.699,5.667,80.654,26.81,2.856,288700,265116,4321
kolkata,2021-05-28,24306,5197,0.54,0,0,29.358,0.301,15.6,6.443,10.367,16.76,30.388,27.916,56.31,88.674,5.607,192.173,29.78,2.451,290557,268774,4351
kolkata,2021-05-29,24306,5197,0.54,0,0,29.602,0.277,21.173,6.709,11.157,17.614,42.61,32.75,67.887,87.291,5.419,159.67,29.77,1.887,292292,272523,4395
kolkata,2021-05-30,24306,5197,0.54,0,0,29.834,0.271,22.907,6.726,10.796,17.52,31.706,31.908,62.769,88.241,5.683,165.223,30.35,2.169,294122,276372,4428
kolkata,2021-05-31,24306,5197,0.54,0,0,27.194,0.457,23.189,6.806,13.79,20.596,32.697,26.007,43.743,95.679,6.123,45.527,26.735,1.717,295446,278886,4456
kolkata,2021-06-01,24306,5197,0.54,0,0,29.568,0.336,22.061,6.689,12.684,19.376,37.786,32.483,56.397,89.92,5.173,171.373,29.815,1.856,296478,281345,4488
kolkata,2021-06-02,24306,5197,0.54,0,0,28.7,0.346,23.524,6.521,12.543,19.063,56.083,27.523,43.099,88.51,6.169,157.044,28.83,1.639,297518,283690,4526
kolkata,2021-06-03,24306,5197,0.54,0,0,30.106,0.304,20.87,6.563,11.757,18.324,41.638,27.817,44.931,83.88,6.536,194.057,30.73,1.82,298494,285937,4553
kolkata,2021-06-04,24306,5197,0.54,0,0,30.558,0.351,22.301,6.871,13.03,19.904,38.808,37.126,57.564,85.304,6.076,183.047,31.685,2.26,299393,288090,4576
kolkata,2021-06-05,24306,5197,0.54,0,0,30.338,0.361,18.107,7.184,13.897,21.084,32.131,35.097,56.351,82.154,6.209,184.567,31.055,2.186,300189,290138,4599
kolkata,2021-06-06,24306,5197,0.54,0,0,30.096,0.386,20.859,7.191,13.506,20.696,33.724,33.476,52.957,81.166,6.621,200.076,30.805,1.87,300834,292085,4622
kolkata,2021-06-07,24306,5197,0.54,0,0,29.22,0.347,21.86,6.956,13.209,20.121,30.039,25.551,41.363,87.494,6.179,169.01,29.535,1.961,301444,293926,4645
kolkata,2021-06-08,24306,5197,0.54,0,0,29.336,0.343,19.581,5.847,12.296,18.141,35.494,26.794,39.81,86.406,6.701,195.497,29.735,2.223,301972,295272,4666
kolkata,2021-06-09,24306,5197,0.54,0,0,28.55,0.443,18.724,6.201,14.327,20.56,38.144,34.783,52.016,88.233,6.89,127.841,28.685,1.216,302519,296338,4683
kolkata,2021-06-10,24306,5197,0.54,0,0,28.956,0.41,17.687,6.704,14.657,21.344,34.933,30.874,47.473,88.581,8.684,134.061,29.075,1.18,303004,296896,4707
kolkata,2021-06-11,24306,5197,0.54,0,0,28.532,0.447,16.096,6.881,15.509,22.389,29.756,28.328,42.894,90.381,6.064,136.914,28.21,1.111,303426,297262,4727
kolkata,2021-06-12,24306,5197,0.54,0,0,28.204,0.389,18.304,7,13.817,20.819,23.721,24.503,37.353,94.503,5.639,135.069,27.94,1.216,303827,297586,4741
kolkata,2021-06-13,24306,5197,0.54,0,0,28.414,0.376,20.971,6.327,11.983,18.307,28.469,22.321,35.213,94.254,5.714,139.347,28.235,1.689,304253,297831,4756
kolkata,2021-06-14,24306,5197,0.54,0,0,28.29,0.374,20.429,6.146,11.94,18.077,33.01,25.921,37.72,95.886,5.696,128.994,28.335,1.589,304626,298142,4767
kolkata,2021-06-15,24306,5197,0.54,0,0,27.316,0.433,20.829,6.68,13.634,20.313,35.072,24.29,37.149,98.28,5.667,72.359,27.08,1.081,304996,298349,4788
kolkata,2021-06-16,24306,5197,0.54,0,0,26.442,0.437,21.007,6.566,15.731,22.293,33.696,30.753,45.55,98.047,5.386,55.823,25.61,1.527,305373,298562,4801
kolkata,2021-06-17,24306,5197,0.54,0,0,25.332,0.381,21.73,6.404,16.721,23.121,34.443,26.188,51.896,99.341,6.227,78.606,24.11,1.257,305739,298820,4812
kolkata,2021-06-18,24306,5197,0.54,0,0,26.45,0.33,23.77,6.31,15.507,21.816,31.321,21.17,31.889,96.997,6.343,122.594,25.62,1.527,306026,299035,4823
kolkata,2021-06-19,24306,5197,0.54,0,0,25.72,0.519,21.464,7.824,19.756,27.577,25.27,27.253,43.666,99.34,6.71,37.801,24.66,0.983,306243,299293,4832
kolkata,2021-06-20,24306,5197,0.54,0,0,26.936,0.419,24.206,6.997,18.393,25.383,26.904,32.303,55.67,97.806,6.636,82.894,26.335,1.023,306428,299552,4839
kolkata,2021-06-21,24306,5197,0.54,0,0,27.788,0.471,27.13,7.194,20.936,28.129,32.999,35.027,58.496,95.383,7.384,118.563,27.705,0.877,306599,299796,4848
kolkata,2021-06-22,24306,5197,0.54,0,0,27.086,0.401,23.589,6.816,17.547,24.36,38.531,29.113,45.987,97.119,6.419,96.216,26.69,1.053,306771,299983,4859
kolkata,2021-06-23,24306,5197,0.54,0,0,27.674,0.386,18.094,6.447,14.671,21.117,31.036,31.154,48.803,96.024,6.881,125.004,27.385,1.209,306949,300217,4866
kolkata,2021-06-24,24306,5197,0.54,0,0,28.966,0.334,17.231,6.286,12.596,18.879,36.246,30.897,51.653,89.23,6.599,173.649,29.065,1.641,307104,300400,4874
kolkata,2021-06-25,24306,5197,0.54,0,0,29.304,0.356,17.5,6.443,12.524,18.966,35.408,37.144,64.896,89.623,6.134,167.374,29.715,1.671,307294,300597,4880
kolkata,2021-06-26,24306,5197,0.54,0,0,28.938,0.356,19.237,6.656,13.163,19.819,28.618,31.4,55.621,93.323,5.906,130.37,29.425,1.43,307470,300800,4888
kolkata,2021-06-27,24306,5197,0.54,0,0,28.316,0.331,17.839,6.429,11.469,17.891,23.329,25.417,47.411,95.653,5.664,96.249,28.35,1.283,307661,300988,4894
kolkata,2021-06-28,24306,5197,0.54,0,0,29.076,0.321,18.347,6.504,11.631,18.141,24.716,26.641,49.76,92.536,6.169,157.799,29.375,1.789,307825,301173,4901
kolkata,2021-06-29,24306,5197,0.54,0,0,29.332,0.331,16.263,6.466,11.863,18.324,29.688,26.81,46.913,93.033,6.483,135.58,29.97,2.056,307956,301347,4908
kolkata,2021-06-30,24306,5197,0.54,0,0,29.152,0.377,14.909,5.851,12.237,18.086,34.778,32.288,58.991,94.063,6.967,111.757,29.595,1.973,308091,301520,4915
kolkata,2021-07-01,24306,5197,0.54,0,0,26.274,0.36,15.126,5.966,11.689,17.654,33.462,28.404,41.657,99.399,6.586,22.063,25.545,1.314,308218,301687,4919
mumbai,2020-05-01,19652,16923,1.91,0,0,28.598,0.525,19.207,20.349,18.239,32.664,27.311,44.202,90.611,70.914,12.821,263.84,29.713,1.371,7812,1134,296
mumbai,2020-05-02,19652,16923,1.91,0,0,28.525,0.526,18.539,23.432,17.055,36.063,26.88,43.31,90.132,71.331,12.89,283.161,29.598,1.403,8359,1203,322
mumbai,2020-05-03,19652,16923,1.91,0,0,28.484,0.524,18.651,20.988,16.921,31.949,27.381,42.83,91.251,71.792,12.996,264.237,29.703,1.379,8800,1230,343
mumbai,2020-05-04,19652,16923,1.91,0,0,28.427,0.532,18.688,22.899,16.943,33.728,25.384,39.763,89.041,71.465,13.266,294.979,29.608,1.361,9310,1395,361
mumbai,2020-05-05,19652,16923,1.91,0,0,28.525,0.539,18.777,24.177,19.097,35.19,26.162,39.571,91.188,71.589,14.237,311.669,30.243,1.375,9945,1605,387
mumbai,2020-05-06,19652,16923,1.91,0,0,28.755,0.542,18.53,23.438,19.137,34.43,26.328,40.02,96.916,72.139,15.488,266.861,29.143,1.321,10714,1694,412
mumbai,2020-05-07,19652,16923,1.91,0,0,28.396,0.548,18.854,24.732,18.332,35.296,27.058,40.921,94.732,71.829,17.16,301.329,29.763,1.324,11394,1793,437
mumbai,2020-05-08,19652,16923,1.91,0,0,28.204,0.566,19.263,25.06,21.125,36.556,27.498,41.03,98.725,70.956,19.088,264.319,29.538,1.291,12142,1867,462
mumbai,2020-05-09,19652,16923,1.91,0,0,28.21,0.581,19.724,24.456,21.493,36.386,27.885,42.034,97.668,70.929,21.137,284.135,29.628,1.351,12864,1867,489
mumbai,2020-05-10,19652,16923,1.91,0,0,28.305,0.584,18.942,28.527,20.391,39.96,27.226,41.819,95.703,71.093,22.039,275.879,29.643,1.363,13739,2296,508
mumbai,2020-05-11,19652,16923,1.91,0,0,28.412,0.605,19.187,28.06,18.988,40.795,27.225,42.885,99.646,70.58,21.221,285.356,29.258,1.378,14521,2366,528
mumbai,2020-05-12,19652,16923,1.91,0,0,28.182,0.588,19.056,29.519,18.673,41.892,26.73,41.676,97.093,71.248,22.616,276.377,29.397,1.366,14947,2513,556
mumbai,2020-05-13,19652,16923,1.91,0,0,28.447,0.545,19.021,23.249,19.884,37.563,26.619,42.263,97.789,71.53,20.484,264.694,29.397,1.355,15747,2739,596
mumbai,2020-05-14,19652,16923,1.91,0,0,28.407,0.547,18.766,23.693,19.646,37.755,25.55,42.37,97.93,70.91,15.546,239.311,30.298,1.38,16738,2944,621
mumbai,2020-05-15,19652,16923,1.91,0,0,28.48,0.548,19.199,23.601,19.83,37.866,26.086,43.335,102.248,70.306,17.692,228.147,29.933,1.42,17671,3125,655
mumbai,2020-05-16,19652,16923,1.91,0,0,28.5,0.546,18.537,29.63,18.927,41.807,26.386,49.958,122.458,70.948,12.255,241.805,29.888,1.397,18555,3260,696
mumbai,2020-05-17,19652,16923,1.91,0,0,28.397,0.54,18.542,23.389,18.25,35.873,27.695,49.128,119.007,70.501,13.118,259.076,29.838,1.403,20150,3498,734
mumbai,2020-05-18,19652,16923,1.91,0,0,28.414,0.507,18.751,23.274,18.153,35.385,27.361,44.568,105.872,70.576,15.526,266.633,29.713,1.547,21335,3730,757
mumbai,2020-05-19,19652,16923,1.91,0,0,28.382,0.507,18.759,25.328,18.085,37.28,26.468,43.981,102.772,69.748,17.893,291.183,29.653,1.459,22746,4352,800
mumbai,2020-05-20,19652,16923,1.91,0,0,28.305,0.507,18.922,22.911,18.767,35.735,27.014,43.255,95.206,69.83,13.736,264.33,29.523,1.349,24118,4702,841
mumbai,2020-05-21,19652,16923,1.91,0,0,28.378,0.505,18.241,20.566,19.13,34.116,27.459,43.886,98.121,70.11,11.546,223.619,29.758,1.34,25500,5769,882
mumbai,2020-05-22,19652,16923,1.91,0,0,28.416,0.502,17.898,19.978,18.976,33.272,27.673,42.771,93.667,70.373,12.207,242.262,29.858,1.367,27251,6096,909
mumbai,2020-05-23,19652,16923,1.91,0,0,28.369,0.512,17.924,21.033,18.594,34.532,26.533,43.088,96.645,70.933,11.5,242.648,29.778,1.396,28817,6381,949
mumbai,2020-05-24,19652,16923,1.91,0,0,28.402,0.498,17.84,20.211,18.134,33.188,26.51,42.017,94.209,71.67,11.135,231.662,29.748,1.412,30542,7083,988
mumbai,2020-05-25,19652,16923,1.91,0,0,28.418,0.498,17.785,19.774,18.097,32.001,26.676,41.481,97.207,72.02,10.923,221.345,29.888,1.403,31972,7584,1026
mumbai,2020-05-26,19652,16923,1.91,0,0,28.538,0.498,17.79,21.147,17.277,32.78,26.244,42.243,98.995,71.309,10.795,220.632,29.818,1.429,32974,8013,1065
mumbai,2020-05-27,19652,16923,1.91,0,0,28.511,0.497,18.365,20.412,17.197,32.512,26.253,41.356,95.766,70.532,10.21,237.719,29.918,1.378,34018,8408,1097
mumbai,2020-05-28,19652,16923,1.91,0,0,28.569,0.5,18.436,20.456,16.824,32.196,25.987,42.284,95.525,70.182,10.485,230.984,30.143,1.382,35485,8650,1135
mumbai,2020-05-29,19652,16923,1.91,0,0,28.538,0.5,18.204,20.838,16.988,32.544,25.457,38.605,87.258,71.076,10.961,215.421,30.098,1.349,36932,16008,1173
mumbai,2020-05-30,19652,16923,1.91,0,0,28.725,0.515,18.002,20.741,16.667,32.305,24.673,39.827,90.843,70.714,10.79,230.727,30.188,1.418,38442,16364,1227
mumbai,2020-05-31,19652,16923,1.91,0,0,28.805,0.519,17.937,19.783,16.674,31.364,25.041,39.177,90.571,69.739,10.756,228.212,30.433,1.458,39686,16791,1279
mumbai,2020-06-01,19652,16923,1.91,0,0,27.942,0.544,18.076,21.116,18.868,34.889,26.101,42.881,91.491,72.983,11.031,124.642,29.473,1.287,41099,16985,1319
mumbai,2020-06-02,19652,16923,1.91,0,0,27.649,0.634,18.761,20.227,22.022,36.818,29.162,45.337,95.251,72.549,11.015,117.87,29.397,1.312,42216,17213,1368
mumbai,2020-06-03,19652,16923,1.91,0,0,26.47,0.557,19.203,19.694,19.587,33.859,27.997,39.813,83.367,76.496,11.331,98.314,29.397,1.772,43492,17472,1417
mumbai,2020-06-04,19652,16923,1.91,0,0,26.395,0.572,19.174,20.707,20.335,36.005,25.223,44.467,97.773,77.676,11.572,103.137,26.063,1.333,44931,18096,1465
mumbai,2020-06-05,19652,16923,1.91,0,0,26.896,0.573,21.936,21.51,21.079,37.142,28.936,40.983,88.973,73.188,12.146,228.889,29.397,1.428,46080,18778,1519
mumbai,2020-06-06,19652,16923,1.91,0,0,27.276,0.523,21.138,20.867,18.329,34.157,24.63,39.589,87.229,75.272,11.878,209.933,29.018,1.492,47354,19977,1577
mumbai,2020-06-07,19652,16923,1.91,0,0,27.792,0.525,21.107,21.955,18.769,35.494,24.877,40.174,93.225,72.097,11.248,240.817,28.998,1.402,48774,21190,1638
mumbai,2020-06-08,19652,16923,1.91,0,0,26.831,0.533,20.896,19.984,19.778,34.681,27.167,39.241,88.827,73.929,11.229,227.637,27.788,1.403,50085,22032,1702
mumbai,2020-06-09,19652,16923,1.91,0,0,27.726,0.514,20.594,21.146,18.46,34.552,25.94,39.341,87.838,73.515,12.93,233.825,28.703,1.354,51100,22943,1760
mumbai,2020-06-10,19652,16923,1.91,0,0,28.105,0.517,19.34,22.148,17.627,34.657,24.901,40.005,90.648,73.595,13.425,256.393,29.158,1.367,52667,23694,1857
mumbai,2020-06-11,19652,16923,1.91,0,0,27.752,0.512,18.9,22.109,17.556,34.597,24.909,39.436,87.611,74.851,13.479,217.453,28.693,1.324,54085,24209,1954
mumbai,2020-06-12,19652,16923,1.91,0,0,27.695,0.536,19.594,23.532,19.046,37.079,24.304,40.118,83.072,74.112,14.661,175.268,28.778,1.304,55451,25152,2044
mumbai,2020-06-13,19652,16923,1.91,0,0,27.476,0.537,21.074,23.272,19.14,37.36,24.304,40.006,84.98,75.023,14.251,187.48,28.673,1.345,56831,25947,2113
mumbai,2020-06-14,19652,16923,1.91,0,0,27.756,0.536,20.423,21.923,19.395,36.277,24.308,39.998,81.538,74.695,12.869,215.081,28.748,1.316,58226,26986,2182
mumbai,2020-06-15,19652,16923,1.91,0,0,27.524,0.548,20.226,21.527,19.841,36.316,23.97,40.169,82.471,75.893,13.116,180.611,28.628,1.303,59293,30125,2250
mumbai,2020-06-16,19652,16923,1.91,0,0,27.453,0.561,20.363,20.931,19.825,35.735,25.988,39.775,80.302,76.094,13.164,175.36,28.328,1.319,60228,31041,3167
mumbai,2020-06-17,19652,16923,1.91,0,0,27.514,0.545,20.424,20.666,19.942,35.591,25.29,38.578,79.227,74.248,12.949,185.406,28.578,1.462,61587,31338,3244
mumbai,2020-06-18,19652,16923,1.91,0,0,26.809,0.557,20.641,22.987,20.738,38.7,24.584,38.919,81.919,78.372,12.471,94.677,27.713,1.457,62875,31856,3311
mumbai,2020-06-19,19652,16923,1.91,0,0,27.794,0.553,21.364,22.733,18.789,36.448,23.96,41.933,94.231,76.282,12.516,229.708,28.658,1.387,64139,32264,3425
mumbai,2020-06-20,19652,16923,1.91,0,0,28.1,0.518,20.441,20.629,17.556,33.114,23.488,40.424,92.215,74.816,12.397,224.793,29.138,1.343,65329,32867,3561
mumbai,2020-06-21,19652,16923,1.91,0,0,27.843,0.525,20.373,19.056,18.383,32.344,25.232,41.08,92.238,74.162,12.494,205.987,29.038,1.343,66488,33491,3671
mumbai,2020-06-22,19652,16923,1.91,0,0,27.798,0.555,20.418,20.279,18.495,33.634,23.702,42.313,94.625,74.495,12.516,239.55,28.728,1.335,67586,34121,3737
mumbai,2020-06-23,19652,16923,1.91,0,0,27.662,0.555,23.398,20.882,20.384,36.097,23.588,41.155,89.044,73.558,9.737,238.32,28.518,1.442,68410,34576,3844
mumbai,2020-06-24,19652,16923,1.91,0,0,27.904,0.551,21.606,22.414,18.952,36.312,21.951,39.389,90.443,73.085,9.426,229.142,29.013,1.346,69528,37008,3964
mumbai,2020-06-25,19652,16923,1.91,0,0,28.353,0.548,20.247,23.962,18.074,36.807,21.521,39.485,96.11,73.255,9.725,234.639,29.258,1.319,70878,39149,4062
mumbai,2020-06-26,19652,16923,1.91,0,0,28.039,0.558,24.126,25.109,17.455,37.408,20.764,40.442,96.829,75.168,10.951,160.267,28.808,1.214,72175,39744,4179
mumbai,2020-06-27,19652,16923,1.91,0,0,28.441,0.559,27.131,25.847,17.433,38.079,20.679,42.009,103.363,73.004,11.912,220.992,29.468,1.272,74252,42329,4284
mumbai,2020-06-28,19652,16923,1.91,0,0,28.026,0.535,26.942,25.474,17.295,37.666,20.688,39.267,96.089,74.562,11.886,180.32,28.888,1.277,75539,43154,4371
mumbai,2020-06-29,19652,16923,1.91,0,0,27.782,0.534,25.52,25.255,17.365,37.56,20.869,37.175,89.397,75.386,11.955,235.665,28.688,1.327,76765,43545,4463
mumbai,2020-06-30,19652,16923,1.91,0,0,27.3,0.523,23.386,26.307,17.076,38.295,21.875,39.589,81.943,77.344,16.56,209.192,28.093,1.41,77658,44170,4556
